IdResponsavel,NomeResponsavel,IdUnidade,CodigoLeitora,DataNascimento,Sexo,TipoProrrogacaoEmDescontoPorAntecipacao,StFuncionario,EstadoCivil,NaturalidadeCidade,NaturalidadeUF,Nacionalidade,StFalecido
1617,Responsável 1590,1,,,,P,False,0,,,,False
1618,Responsável 1591,1,,,,P,False,1,,,,False
1619,Responsável 1592,1,,,,P,False,1,,,,False
1620,Responsável 1593,1,,,,P,False,1,,,,False
1621,Responsável 1594,1,,,,P,False,5,,,,False
1622,Responsável 1595,1,,,,P,False,1,,,,False
1623,Responsável 1596,1,,,,P,False,4,,,,False
1624,Responsável 1597,1,,,,P,False,1,,,,False
1625,Responsável 1598,1,,,,P,False,0,,,,False
1626,Responsável 1599,1,,,,P,False,3,,,,False
1627,Responsável 1600,1,,,,P,False,1,,,,False
1628,Responsável 1601,1,,,,P,False,1,,,,False
1629,Responsável 1602,1,,,,P,False,1,,,,False
1630,Responsável 1603,1,,,,P,False,5,,,,False
1631,Responsável 1604,1,,,,P,False,1,,,,False
1632,Responsável 1605,1,,,,P,False,1,,,,False
1633,Responsável 1606,1,,,,P,False,0,,,,False
1634,Responsável 1607,1,,,,P,False,1,,,,False
1635,Responsável 1608,1,,,,P,False,1,,,,False
1636,Responsável 1609,1,,,,P,False,1,,,,False
1637,Responsável 1610,1,,,,P,False,0,,,,False
1638,Responsável 1611,1,,,,P,False,0,,,,False
1639,Responsável 1612,1,,,,P,False,1,,,,False
1640,Responsável 1613,1,,,,P,False,0,,,,False
1641,Responsável 1614,1,,,,P,False,0,,,,False
1642,Responsável 1615,1,,,,P,False,3,,,,False
1643,Responsável 1616,1,,,,P,False,0,,,,False
1644,Responsável 1617,1,,,,P,False,1,,,,False
1645,Responsável 1618,1,,,,P,False,6,,,,False
1646,Responsável 1619,1,,,,P,False,1,,,,False
1647,Responsável 1620,1,,,,P,False,1,,,,False
1648,Responsável 1621,1,,,,P,False,1,,,,False
1649,Responsável 1622,1,,,,P,False,1,,,,False
1650,Responsável 1623,1,,,,P,False,1,,,,False
1651,Responsável 1624,1,,,,P,False,0,,,,False
1652,Responsável 1625,1,,,,P,False,0,,,,False
1653,Responsável 1626,1,,,,P,False,0,,,,False
1654,Responsável 1627,1,,,,P,False,1,,,,False
1655,Responsável 1628,1,,,,P,False,4,,,,False
1656,Responsável 1629,1,,,,P,False,1,,,,False
1657,Responsável 1630,1,,,,P,False,6,,,,False
1658,Responsável 1631,1,,,,P,False,1,,,,False
1659,Responsável 1632,1,,,,P,False,1,,,,False
1660,Responsável 1633,1,,,,P,False,0,,,,False
1661,Responsável 1634,1,,,,P,False,1,,,,False
1662,Responsável 1635,1,,,,P,False,1,,,,False
1663,Responsável 1636,1,,,,P,False,0,,,,False
1664,Responsável 1637,1,,,,P,False,0,,,,False
1665,Responsável 1638,1,,,,P,False,0,,,,False
1666,Responsável 1639,1,,,,P,False,5,,,,False
1667,Responsável 1640,1,,,,P,False,5,,,,False
1668,Responsável 1641,1,,,,P,False,5,,,,False
1669,Responsável 1642,1,,,,P,False,5,,,,False
1670,Responsável 1643,1,,,,P,False,1,,,,False
1671,Responsável 1644,1,,,,P,False,4,,,,False
1672,Responsável 1645,1,,,,P,False,4,,,,False
1673,Responsável 1646,1,,,,P,False,4,,,,False
1674,Responsável 1647,1,,,,P,False,0,,,,False
1675,Responsável 1648,1,,,,P,False,4,,,,False
1676,Responsável 1649,1,,,,P,False,1,,,,False
1677,Responsável 1650,1,,,,P,False,4,,,,False
1678,Responsável 1651,1,,,,P,False,0,,,,False
1679,Responsável 1652,1,,,,P,False,1,,,,False
1680,Responsável 1653,1,,,,P,False,1,,,,False
1681,Responsável 1654,1,,,,P,False,4,,,,False
1682,Responsável 1655,1,,,,P,False,1,,,,False
1683,Responsável 1656,1,,,,P,False,1,,,,False
1684,Responsável 1657,1,,,,P,False,1,,,,False
1685,Responsável 1658,1,,,,P,False,4,,,,False
1686,Responsável 1659,1,,,,P,False,0,,,,False
1687,Responsável 1660,1,,,,P,False,1,,,,False
1688,Responsável 1661,1,,,,P,False,0,,,,False
1689,Responsável 1662,1,,,,P,False,5,,,,False
1690,Responsável 1663,1,,,,P,False,0,,,,False
1691,Responsável 1664,1,,,,P,False,1,,,,False
1692,Responsável 1665,1,,,,P,False,1,,,,False
1693,Responsável 1666,1,,,,P,False,4,,,,False
1694,Responsável 1667,1,,,,P,False,0,,,,False
1695,Responsável 1668,1,,,,P,False,0,,,,False
1696,Responsável 1669,1,,,,P,False,0,,,,False
1697,Responsável 1670,1,,,,P,False,1,,,,False
1698,Responsável 1671,1,,,,P,False,4,,,,False
1699,Responsável 1672,1,,,,P,False,1,,,,False
1700,Responsável 1673,1,,,,P,False,1,,,,False
1701,Responsável 1674,1,,,,P,False,1,,,,False
1702,Responsável 1675,1,,,,P,False,6,,,,False
1703,Responsável 1676,1,,,,P,False,1,,,,False
1704,Responsável 1677,1,,,,P,False,1,,,,False
1705,Responsável 1678,1,,,,P,False,4,,,,False
1706,Responsável 1679,1,,,,P,False,0,,,,False
1707,Responsável 1680,1,,,,P,False,4,,,,False
1708,Responsável 1681,1,,,,P,False,1,,,,False
1709,Responsável 1682,1,,,,P,False,1,,,,False
1710,Responsável 1683,1,,,,P,False,1,,,,False
1711,Responsável 1684,1,,,,P,False,1,,,,False
1712,Responsável 1685,1,,,,P,False,0,,,,False
1713,Responsável 1686,1,,,,P,False,1,,,,False
1714,Responsável 1687,1,,,,P,False,0,,,,False
1715,Responsável 1688,1,,,,P,False,0,,,,False
1716,Responsável 1689,1,,,,P,False,1,,,,False
1717,Responsável 1690,1,,,,P,False,1,,,,False
1718,Responsável 1691,1,,,,P,False,0,,,,False
1719,Responsável 1692,1,,,,P,False,1,,,,False
1720,Responsável 1693,1,,,,P,False,1,,,,False
1721,Responsável 1694,1,,,,P,False,1,,,,False
1722,Responsável 1695,1,,,,P,False,0,,,,False
1723,Responsável 1696,1,,,,P,False,1,,,,False
1724,Responsável 1697,1,,,,P,False,0,,,,False
1725,Responsável 1698,1,,,,P,False,0,,,,False
1726,Responsável 1699,1,,,,P,False,4,,,,False
1727,Responsável 1700,1,,,,P,False,1,,,,False
1728,Responsável 1701,1,,,,P,False,0,,,,False
1729,Responsável 1702,1,,,,P,False,1,,,,False
1730,Responsável 1703,1,,,,P,False,1,,,,False
1731,Responsável 1704,1,,,,P,False,0,,,,False
1732,Responsável 1705,1,,,,P,False,1,,,,False
1733,Responsável 1706,1,,,,P,False,0,,,,False
1734,Responsável 1707,1,,,,P,False,1,,,,False
1735,Responsável 1708,1,,,,P,False,6,,,,False
1736,Responsável 1709,1,,,,P,False,6,,,,False
1737,Responsável 1710,1,,,,P,False,1,,,,False
1738,Responsável 1711,1,,,,P,False,0,,,,False
1739,Responsável 1712,1,,,,P,False,0,,,,False
1740,Responsável 1713,1,,,,P,False,1,,,,False
1741,Responsável 1714,1,,,,P,False,1,,,,False
1742,Responsável 1715,1,,,,P,False,0,,,,False
1743,Responsável 1716,1,,,,P,False,0,,,,False
1744,Responsável 1717,1,,,,P,False,1,,,,False
1745,Responsável 1718,1,,,,P,False,1,,,,False
1746,Responsável 1719,1,,,,P,False,1,,,,False
1747,Responsável 1720,1,,,,P,False,1,,,,False
1748,Responsável 1721,1,,,,P,False,0,,,,False
1749,Responsável 1722,1,,,,P,False,1,,,,False
1750,Responsável 1723,1,,,,P,False,1,,,,False
1751,Responsável 1724,1,,,,P,False,0,,,,False
1752,Responsável 1725,1,,,,P,False,1,,,,False
1753,Responsável 1726,1,,,,P,False,0,,,,False
1754,Responsável 1727,1,,,,P,False,0,,,,False
1755,Responsável 1728,1,,,,P,False,0,,,,False
1756,Responsável 1729,1,,,,P,False,1,,,,False
1757,Responsável 1730,1,,,,P,False,0,,,,False
1758,Responsável 1731,1,,,,P,False,0,,,,False
1759,Responsável 1732,1,,,,P,False,1,,,,False
1760,Responsável 1733,1,,,,P,False,5,,,,False
1761,Responsável 1734,1,,,,P,False,1,,,,False
1762,Responsável 1735,1,,,,P,False,0,,,,False
1763,Responsável 1736,1,,,,P,False,0,,,,False
1764,Responsável 1737,1,,,,P,False,1,,,,False
1765,Responsável 1738,1,,,,P,False,1,,,,False
1766,Responsável 1739,1,,,,P,False,0,,,,False
1767,Responsável 1740,1,,,,P,False,0,,,,False
1768,Responsável 1741,1,,,,P,False,1,,,,False
1769,Responsável 1742,1,,,,P,False,1,,,,False
1770,Responsável 1743,1,,,,P,False,1,,,,False
